Data_basis;Type_of_university;Subject_group;Reporting_country;Winter_semester;German_foreigner;Gender;Counting;Notes
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2018;Deutsch;weiblich;1006;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2018;Ausländer;männlich;1156;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2018;Ausländer;weiblich;707;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2019;Deutsch;männlich;2591;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2019;Deutsch;weiblich;1023;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2019;Ausländer;männlich;1263;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2019;Ausländer;weiblich;773;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2007;Deutsch;männlich;122;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2007;Deutsch;weiblich;304;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2007;Ausländer;männlich;3;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2007;Ausländer;weiblich;12;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2008;Deutsch;männlich;132;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2008;Deutsch;weiblich;302;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2008;Ausländer;männlich;3;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2008;Ausländer;weiblich;14;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2009;Deutsch;männlich;129;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2009;Deutsch;weiblich;293;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2009;Ausländer;männlich;3;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2009;Ausländer;weiblich;12;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2010;Deutsch;männlich;136;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2010;Deutsch;weiblich;254;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2010;Ausländer;männlich;5;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2010;Ausländer;weiblich;11;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2011;Deutsch;männlich;133;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2011;Deutsch;weiblich;207;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2011;Ausländer;männlich;5;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2011;Ausländer;weiblich;10;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2012;Deutsch;männlich;119;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2012;Deutsch;weiblich;160;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2012;Ausländer;männlich;5;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2012;Ausländer;weiblich;7;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2013;Deutsch;männlich;161;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2013;Deutsch;weiblich;182;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2013;Ausländer;männlich;13;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2013;Ausländer;weiblich;29;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2014;Deutsch;männlich;377;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2014;Deutsch;weiblich;345;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2014;Ausländer;männlich;50;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2014;Ausländer;weiblich;68;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2015;Deutsch;männlich;365;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2015;Deutsch;weiblich;305;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2015;Ausländer;männlich;64;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2015;Ausländer;weiblich;69;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2016;Deutsch;männlich;355;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2016;Deutsch;weiblich;303;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2016;Ausländer;männlich;62;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2016;Ausländer;weiblich;95;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2017;Deutsch;männlich;362;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2017;Deutsch;weiblich;308;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2017;Ausländer;männlich;75;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2017;Ausländer;weiblich;89;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2018;Deutsch;männlich;375;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2018;Deutsch;weiblich;322;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2018;Ausländer;männlich;72;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2018;Ausländer;weiblich;116;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2019;Deutsch;männlich;378;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2019;Deutsch;weiblich;336;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2019;Ausländer;männlich;80;
Anzahl;Universitäten;Kunst, Kunstwissenschaft;Brandenburg;2019;Ausländer;weiblich;118;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2007;Deutsch;männlich;2648;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2007;Deutsch;weiblich;1989;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2007;Ausländer;männlich;355;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2007;Ausländer;weiblich;222;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2008;Deutsch;männlich;2843;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2008;Deutsch;weiblich;2153;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2008;Ausländer;männlich;354;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2008;Ausländer;weiblich;237;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2009;Deutsch;männlich;3004;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2009;Deutsch;weiblich;2390;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2009;Ausländer;männlich;347;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2009;Ausländer;weiblich;233;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2010;Deutsch;männlich;3158;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2010;Deutsch;weiblich;2383;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2010;Ausländer;männlich;331;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2010;Ausländer;weiblich;253;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2011;Deutsch;männlich;3198;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2011;Deutsch;weiblich;2396;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2011;Ausländer;männlich;335;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2011;Ausländer;weiblich;260;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2012;Deutsch;männlich;3197;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2012;Deutsch;weiblich;2357;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2012;Ausländer;männlich;359;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2012;Ausländer;weiblich;268;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2013;Deutsch;männlich;3315;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2013;Deutsch;weiblich;2424;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2013;Ausländer;männlich;387;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2013;Ausländer;weiblich;280;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2014;Deutsch;männlich;3099;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2014;Deutsch;weiblich;2365;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2014;Ausländer;männlich;305;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2014;Ausländer;weiblich;271;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2015;Deutsch;männlich;2008;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2015;Deutsch;weiblich;2081;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2015;Ausländer;männlich;235;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2015;Ausländer;weiblich;242;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2016;Deutsch;männlich;1974;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2016;Deutsch;weiblich;2035;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2016;Ausländer;männlich;263;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2016;Ausländer;weiblich;271;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2017;Deutsch;männlich;1962;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2017;Deutsch;weiblich;1935;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2017;Ausländer;männlich;276;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2017;Ausländer;weiblich;322;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2018;Deutsch;männlich;1869;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2018;Deutsch;weiblich;1946;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2018;Ausländer;männlich;346;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2018;Ausländer;weiblich;368;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2019;Deutsch;männlich;1863;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2019;Deutsch;weiblich;1913;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2019;Ausländer;männlich;392;
Anzahl;Universitäten;Mathematik, Naturwissenschaften;Brandenburg;2019;Ausländer;weiblich;416;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Deutsch;männlich;3902;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Deutsch;weiblich;3712;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Ausländer;männlich;685;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Ausländer;weiblich;1061;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Deutsch;männlich;4324;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Deutsch;weiblich;4110;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Ausländer;männlich;700;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Ausländer;weiblich;1075;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Deutsch;männlich;4605;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Deutsch;weiblich;4406;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Ausländer;männlich;722;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Ausländer;weiblich;1123;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Deutsch;männlich;4590;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Deutsch;weiblich;4514;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Ausländer;männlich;688;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Ausländer;weiblich;1123;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Deutsch;männlich;4653;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Deutsch;weiblich;4501;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Ausländer;männlich;660;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Ausländer;weiblich;1169;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Deutsch;männlich;4851;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Deutsch;weiblich;4915;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Ausländer;männlich;700;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Ausländer;weiblich;1154;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Deutsch;männlich;5230;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Deutsch;weiblich;5111;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Ausländer;männlich;767;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Ausländer;weiblich;1189;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Deutsch;männlich;5250;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Deutsch;weiblich;5248;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Ausländer;männlich;784;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Ausländer;weiblich;1267;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Deutsch;männlich;5556;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Deutsch;weiblich;6703;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Ausländer;männlich;804;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Ausländer;weiblich;1362;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Deutsch;männlich;5344;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Deutsch;weiblich;6514;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Ausländer;männlich;874;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Ausländer;weiblich;1385;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2017;Deutsch;männlich;5218;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2017;Deutsch;weiblich;6493;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2017;Ausländer;männlich;919;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2017;Ausländer;weiblich;1402;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2018;Deutsch;männlich;5078;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2018;Deutsch;weiblich;6431;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2018;Ausländer;männlich;935;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2018;Ausländer;weiblich;1362;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2019;Deutsch;männlich;4865;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2019;Deutsch;weiblich;6239;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2019;Ausländer;männlich;907;
Anzahl;Universitäten;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2019;Ausländer;weiblich;1409;
Anzahl;Universitäten;Sport;Brandenburg;2007;Deutsch;männlich;521;
Anzahl;Universitäten;Sport;Brandenburg;2007;Deutsch;weiblich;383;
Anzahl;Universitäten;Sport;Brandenburg;2007;Ausländer;männlich;7;
Anzahl;Universitäten;Sport;Brandenburg;2007;Ausländer;weiblich;2;
Anzahl;Universitäten;Sport;Brandenburg;2008;Deutsch;männlich;532;
Anzahl;Universitäten;Sport;Brandenburg;2008;Deutsch;weiblich;406;
Anzahl;Universitäten;Sport;Brandenburg;2008;Ausländer;männlich;7;
Anzahl;Universitäten;Sport;Brandenburg;2008;Ausländer;weiblich;2;
Anzahl;Universitäten;Sport;Brandenburg;2009;Deutsch;männlich;575;
Anzahl;Universitäten;Sport;Brandenburg;2009;Deutsch;weiblich;420;
Anzahl;Universitäten;Sport;Brandenburg;2009;Ausländer;männlich;7;
Anzahl;Universitäten;Sport;Brandenburg;2009;Ausländer;weiblich;2;
Anzahl;Universitäten;Sport;Brandenburg;2010;Deutsch;männlich;596;
Anzahl;Universitäten;Sport;Brandenburg;2010;Deutsch;weiblich;397;
Anzahl;Universitäten;Sport;Brandenburg;2010;Ausländer;männlich;4;
Anzahl;Universitäten;Sport;Brandenburg;2010;Ausländer;weiblich;4;
Anzahl;Universitäten;Sport;Brandenburg;2011;Deutsch;männlich;591;
Anzahl;Universitäten;Sport;Brandenburg;2011;Deutsch;weiblich;380;
Anzahl;Universitäten;Sport;Brandenburg;2011;Ausländer;männlich;6;
Anzahl;Universitäten;Sport;Brandenburg;2011;Ausländer;weiblich;7;
Anzahl;Universitäten;Sport;Brandenburg;2012;Deutsch;männlich;570;
Anzahl;Universitäten;Sport;Brandenburg;2012;Deutsch;weiblich;359;
Anzahl;Universitäten;Sport;Brandenburg;2012;Ausländer;männlich;13;
Anzahl;Universitäten;Sport;Brandenburg;2012;Ausländer;weiblich;12;
Anzahl;Universitäten;Sport;Brandenburg;2013;Deutsch;männlich;513;
Anzahl;Universitäten;Sport;Brandenburg;2013;Deutsch;weiblich;322;
Anzahl;Universitäten;Sport;Brandenburg;2013;Ausländer;männlich;18;
Anzahl;Universitäten;Sport;Brandenburg;2013;Ausländer;weiblich;13;
Anzahl;Universitäten;Sport;Brandenburg;2014;Deutsch;männlich;538;
Anzahl;Universitäten;Sport;Brandenburg;2014;Deutsch;weiblich;325;
Anzahl;Universitäten;Sport;Brandenburg;2014;Ausländer;männlich;17;
Anzahl;Universitäten;Sport;Brandenburg;2014;Ausländer;weiblich;10;
Anzahl;Universitäten;Sport;Brandenburg;2015;Deutsch;männlich;556;
Anzahl;Universitäten;Sport;Brandenburg;2015;Deutsch;weiblich;299;
Anzahl;Universitäten;Sport;Brandenburg;2015;Ausländer;männlich;24;
Anzahl;Universitäten;Sport;Brandenburg;2015;Ausländer;weiblich;12;
Anzahl;Universitäten;Sport;Brandenburg;2016;Deutsch;männlich;561;
Anzahl;Universitäten;Sport;Brandenburg;2016;Deutsch;weiblich;272;
Anzahl;Universitäten;Sport;Brandenburg;2016;Ausländer;männlich;23;
Anzahl;Universitäten;Sport;Brandenburg;2016;Ausländer;weiblich;21;
Anzahl;Universitäten;Sport;Brandenburg;2017;Deutsch;männlich;563;
Anzahl;Universitäten;Sport;Brandenburg;2017;Deutsch;weiblich;276;
Anzahl;Universitäten;Sport;Brandenburg;2017;Ausländer;männlich;25;
Anzahl;Universitäten;Sport;Brandenburg;2017;Ausländer;weiblich;23;
Anzahl;Universitäten;Sport;Brandenburg;2018;Deutsch;männlich;593;
Anzahl;Universitäten;Sport;Brandenburg;2018;Deutsch;weiblich;286;
Anzahl;Universitäten;Sport;Brandenburg;2018;Ausländer;männlich;26;
Anzahl;Universitäten;Sport;Brandenburg;2018;Ausländer;weiblich;29;
Anzahl;Universitäten;Sport;Brandenburg;2019;Deutsch;männlich;581;
Anzahl;Universitäten;Sport;Brandenburg;2019;Deutsch;weiblich;289;
Anzahl;Universitäten;Sport;Brandenburg;2019;Ausländer;männlich;26;
Anzahl;Universitäten;Sport;Brandenburg;2019;Ausländer;weiblich;25;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Deutsch;männlich;267;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Deutsch;weiblich;281;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Ausländer;männlich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2007;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Deutsch;männlich;341;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Deutsch;weiblich;320;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Ausländer;männlich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2008;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Deutsch;männlich;347;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Deutsch;weiblich;326;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Ausländer;männlich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2009;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Deutsch;männlich;330;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Deutsch;weiblich;351;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Ausländer;männlich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2010;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Deutsch;männlich;422;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Deutsch;weiblich;344;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Ausländer;männlich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2011;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Deutsch;männlich;478;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Deutsch;weiblich;370;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Ausländer;männlich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2012;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Deutsch;männlich;564;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Deutsch;weiblich;386;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Ausländer;männlich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2013;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Deutsch;männlich;561;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Deutsch;weiblich;424;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Ausländer;männlich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2014;Ausländer;weiblich;0;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Deutsch;männlich;631;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Deutsch;weiblich;449;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Ausländer;männlich;2;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2015;Ausländer;weiblich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Deutsch;männlich;692;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Deutsch;weiblich;493;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Ausländer;männlich;3;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2016;Ausländer;weiblich;1;
Anzahl;Verwaltungsfachhochschulen;Rechts-, Wirtschafts- und Sozialwissenschaften;Brandenburg;2017;Deutsch;männlich;781;
